log,variant,discovery_time,fitness_time,precision_time,generalization_time,simplicity_time,perc_fit_traces,average_trace_fitness,log_fitness,precision,generalization,simplicity
gradual_trace_noise20_1000_OIR,IMf,0.4847054481506347,0.240732192993164,0.9448587894439696,0.2445840835571289,9.679794311523438e-05,81.2,0.9782443348752144,0.9892213952364328,0.3234982366204783,0.9578971770863424,0.6438356164383561
gradual_trace_noise20_1000_OIR,IMd,0.0245108604431152,0.2269296646118164,1.0496535301208496,0.2284362316131591,9.918212890625e-05,100.0,1.0,1.0,0.1676273356194823,0.9172300268673848,0.5730337078651685
gradual_trace_noise20_1000_OIR,HM,0.0370514392852783,0.2806477546691894,1.1327736377716064,0.2813026905059814,0.0001068115234375,35.0,0.9825733417418648,0.9814502903240104,0.802438559725662,0.8576223305457639,0.5963302752293579
gradual_trace_noise20_1000_OIR,AM,0.0428876876831054,0.5431101322174072,0.2808048725128174,0.5527646541595459,0.0002622604370117,0.0,0.6211555355934051,0.6098125055092252,1.0,0.9565562552503314,0.3563218390804597
gradual_trace_noise20_1000_pl,IM,0.0232009887695312,0.0783164501190185,0.187373399734497,0.0769305229187011,0.00010347366333,100.0,1.0,1.0,0.4315159419614784,0.9456905050029156,0.6470588235294118
gradual_trace_noise20_1000_pl,IMf,0.3201687335968017,0.0737972259521484,0.1669709682464599,0.0751819610595703,9.1552734375e-05,81.6,0.9756889959159026,0.9876536795930312,0.6131993387279213,0.9550773643194778,0.7142857142857143
gradual_trace_noise20_1000_pl,IMd,0.0215504169464111,0.0695650577545166,0.1898016929626464,0.0696139335632324,9.202957153320312e-05,100.0,1.0,1.0,0.1778874829095513,0.9457247909760218,0.589041095890411
gradual_trace_noise20_1000_pl,HM,0.0290470123291015,0.0759742259979248,0.1868200302124023,0.0788450241088867,0.0001046657562255,100.0,1.0,1.0,0.9975301018832972,0.8535614829080937,0.6470588235294118
gradual_trace_noise20_1000_pl,AM,0.035280704498291,0.1743810176849365,0.1055693626403808,0.1775281429290771,0.0002171993255615,0.0,0.6425992966555001,0.6256341789537425,1.0,0.954754124206255,0.4827586206896551
gradual_trace_noise20_1000_pm,IM,0.0741209983825683,0.0962765216827392,0.250828742980957,0.0911371707916259,0.0001008510589599,100.0,1.0,1.0,0.3494960229820162,0.9410978204076766,0.6585365853658536
gradual_trace_noise20_1000_pm,IMf,0.3118665218353271,0.0908656120300293,0.2303712368011474,0.0819380283355712,9.202957153320312e-05,82.5,0.9729567099567096,0.9877995782934356,0.7317768223177683,0.9497946847143288,0.7333333333333333
gradual_trace_noise20_1000_pm,IMd,0.0209896564483642,0.0882186889648437,0.2897279262542724,0.0901501178741455,0.0001046657562255,89.2,0.994839290279282,0.994578313253012,0.1930853986792962,0.8826239108865228,0.6000000000000001
gradual_trace_noise20_1000_pm,HM,0.0275118350982666,0.1023025512695312,0.2573797702789306,0.1106386184692382,0.0001461505889892,100.0,1.0,1.0,0.9683905401674796,0.8637904589081559,0.6237623762376238
gradual_trace_noise20_1000_pm,AM,0.0208132266998291,0.1417253017425537,0.157426118850708,0.11952805519104,0.0001373291015625,0.0,0.6288839533452509,0.6264825515531931,1.0,0.9542887801926472,0.4084507042253521
gradual_trace_noise20_1000_re,IM,0.0261423587799072,0.1314244270324707,0.31158447265625,0.1108889579772949,0.0001063346862792,100.0,1.0,1.0,0.5544787931647124,0.9368060075368072,0.6421052631578946
gradual_trace_noise20_1000_re,IMf,0.3502249717712402,0.1042191982269287,0.2701725959777832,0.1043763160705566,9.65595245361328e-05,82.0,0.9716753494097736,0.9851250317359644,0.6379106179553529,0.9548543947726382,0.6901408450704225
gradual_trace_noise20_1000_re,IMd,0.0776474475860595,0.0965702533721923,0.300452709197998,0.0991842746734619,9.584426879882812e-05,97.0,0.9955216599190287,0.9979104745814464,0.215998573989997,0.948309150226704,0.6103896103896105
gradual_trace_noise20_1000_re,HM,0.0274431705474853,0.1114563941955566,0.2618045806884765,0.1138429641723632,0.0001225471496582,8.0,0.953314833667319,0.9588486703491748,0.9748800959232614,0.8349716419871239,0.5913978494623656
gradual_trace_noise20_1000_re,AM,0.0163569450378417,0.1317663192749023,0.066737413406372,0.1328651905059814,0.000131607055664,0.0,0.6387287903272574,0.6345818463464896,1.0,0.9538033829568756,0.4285714285714285
gradual_trace_noise20_1000_RIO,IM,0.024803876876831,0.1028645038604736,0.2902345657348633,0.0993373394012451,0.000108003616333,100.0,1.0,1.0,0.4283203669174221,0.9264327804130204,0.6153846153846154
gradual_trace_noise20_1000_RIO,IMf,0.3401076793670654,0.0926377773284912,0.2414946556091308,0.0956201553344726,9.894371032714844e-05,81.8,0.978665791055126,0.989446823545908,0.5430572228891557,0.954254902459546,0.6842105263157894
gradual_trace_noise20_1000_RIO,IMd,0.0205593109130859,0.0859909057617187,0.3141622543334961,0.087700605392456,9.989738464355467e-05,100.0,1.0,1.0,0.1939762044915359,0.8965075464262217,0.5909090909090908
gradual_trace_noise20_1000_RIO,HM,0.0343077182769775,0.1071264743804931,0.2622439861297607,0.1077289581298828,0.0001070499420166,77.6,0.9876826185671016,0.98619741249578,0.9872512584089946,0.8027796034778241,0.6173913043478261
gradual_trace_noise20_1000_RIO,AM,0.1522560119628906,0.1615726947784423,0.0909686088562011,0.1790659427642822,0.0001971721649169,0.0,0.5815390117229893,0.5790565963039418,1.0,0.9552882248870596,0.375
gradual_trace_noise20_1000_ROI,IM,0.0302236080169677,0.1409947872161865,0.4149713516235351,0.1382238864898681,0.0001060962677001,100.0,1.0,1.0,0.301374090872494,0.8989898933747097,0.5769230769230769
gradual_trace_noise20_1000_ROI,IMf,0.3247716426849365,0.1335694789886474,0.3879311084747314,0.1385960578918457,9.584426879882812e-05,82.0,0.972162187293462,0.986120541216954,0.613864619906916,0.952475400607353,0.6756756756756757
gradual_trace_noise20_1000_ROI,IMd,0.0193991661071777,0.1181294918060302,0.3620052337646484,0.1204547882080078,9.226799011230467e-05,100.0,1.0,1.0,0.2237122969837587,0.9473392807346748,0.5789473684210527
gradual_trace_noise20_1000_ROI,HM,0.0285525321960449,0.1607336997985839,0.3934171199798584,0.1557796001434326,0.0001280307769775,100.0,1.0,1.0,0.9950875165125496,0.8246873814452566,0.6068376068376068
gradual_trace_noise20_1000_ROI,AM,0.0234909057617187,0.2343835830688476,0.1140697002410888,0.1972708702087402,0.0001401901245117,0.0,0.5988716083882941,0.5859540076762164,1.0,0.9517610125061065,0.3783783783783784
gradual_trace_noise20_1000_rp,IM,0.0791442394256591,0.079148530960083,0.174992561340332,0.0739626884460449,8.7738037109375e-05,100.0,1.0,1.0,0.3569231937431185,0.9188839116201464,0.6363636363636362
gradual_trace_noise20_1000_rp,IMf,0.3012940883636474,0.0627498626708984,0.1745803356170654,0.0637598037719726,8.0108642578125e-05,81.1,0.9702299228549236,0.9860444510079008,0.8008393956351427,0.9543726409767134,0.7560975609756097
gradual_trace_noise20_1000_rp,IMd,0.0204911231994628,0.0751299858093261,0.2066857814788818,0.0774850845336914,9.608268737792967e-05,100.0,1.0,1.0,0.1591824985607368,0.9027095178922528,0.5813953488372092
gradual_trace_noise20_1000_rp,HM,0.0312335491180419,0.0975987911224365,0.2140123844146728,0.1016693115234375,0.0001380443572998,100.0,1.0,1.0,0.9967661559667071,0.8737547337597976,0.6633663366336633
gradual_trace_noise20_1000_rp,AM,0.0166165828704834,0.1204907894134521,0.0683872699737548,0.1022050380706787,0.0001170635223388,0.0,0.6567160932570711,0.6427527660952236,1.0,0.9522247936391088,0.4915254237288136
gradual_trace_noise20_1000_sw,IM,0.0223968029022216,0.1031293869018554,0.2804939746856689,0.0975253582000732,0.0001056194305419,100.0,1.0,1.0,0.3611890173100627,0.9456578450792076,0.6344086021505377
gradual_trace_noise20_1000_sw,IMf,0.3074665069580078,0.0956547260284423,0.2353343963623047,0.0942904949188232,9.584426879882812e-05,82.2,0.977439547274266,0.9893724669566116,0.5789204902576995,0.9545606733988768,0.6901408450704225
gradual_trace_noise20_1000_sw,IMd,0.0220634937286376,0.0959107875823974,0.3328502178192138,0.1019520759582519,0.0001094341278076,100.0,1.0,1.0,0.2085958018206591,0.8837150408420038,0.5897435897435898
gradual_trace_noise20_1000_sw,HM,0.0717880725860595,0.1077105998992919,0.2649071216583252,0.1093573570251464,0.0001065731048583,55.4,0.9761660186031464,0.9752332296756996,0.9417146229895234,0.8416841661275595,0.6237623762376238
gradual_trace_noise20_1000_sw,AM,0.0159192085266113,0.103257417678833,0.0677952766418457,0.1337673664093017,0.0001468658447265,0.0,0.6357975552775249,0.6191350108660909,1.0,0.9545769380690392,0.4193548387096774
helpdesk,IM,0.1212687492370605,0.2655515670776367,1.3040518760681152,0.2770085334777832,0.000150442123413,100.0,1.0,1.0,0.430146768349806,0.81555167491001,0.6417910447761194
helpdesk,IMf,1.4290287494659424,0.2233002185821533,0.452608585357666,0.2323417663574218,0.0001213550567626,88.5589519650655,0.9805108879924342,0.9859208567690332,0.7887713943093863,0.81194914613219,0.6421052631578946
helpdesk,IMd,0.0625829696655273,0.2498440742492675,1.1997132301330566,0.2631337642669678,0.0001337528228759,0.5021834061135371,0.9375097012048216,0.9383847923086556,0.4065365891820196,0.7593708603481819,0.6283185840707964
helpdesk,HM,0.1084234714508056,0.2709476947784424,0.4034755229949951,0.2861449718475342,0.000154972076416,0.0655021834061135,0.9164678948171078,0.9188363662064604,0.8758010291595197,0.646964860120911,0.5180722891566265
helpdesk,AM,0.2236220836639404,0.3364067077636719,0.3123915195465088,0.3332593441009521,0.0002968311309814,0.0,0.4562470953355353,0.4364096164538652,0.3477146285589615,0.7067564578389578,1.0
incremental_trace_noise0_100_IOR,IM,0.0103926658630371,0.0306684970855712,0.0872838497161865,0.0279045104980468,9.012222290039062e-05,100.0,1.0,1.0,0.8810916179337231,0.8549173805747501,0.7142857142857143
incremental_trace_noise0_100_IOR,IMf,0.0228486061096191,0.0274920463562011,0.0819284915924072,0.0273890495300292,7.295608520507812e-05,100.0,1.0,1.0,0.8810916179337231,0.8549173805747501,0.7142857142857143
incremental_trace_noise0_100_IOR,IMd,0.005953311920166,0.0332372188568115,0.0760755538940429,0.0330591201782226,7.534027099609375e-05,0.0,0.9067109806450578,0.9154162608028849,0.3524041387705416,0.7575973180272048,0.6363636363636362
incremental_trace_noise0_100_IOR,HM,0.0103836059570312,0.0428700447082519,0.1003053188323974,0.0312757492065429,0.0001051425933837,79.0,0.9922730243612592,0.9935304990757856,0.9750415973377704,0.8460383315766196,0.72
incremental_trace_noise0_100_IOR,AM,0.003807783126831,0.0578436851501464,0.0310873985290527,0.0544703006744384,0.0002107620239257,0.0,0.87431121117868,0.881590627580512,1.0,0.8561706940338512,0.64
incremental_trace_noise0_100_IRO,IM,0.0126018524169921,0.0348169803619384,0.1634345054626464,0.0348930358886718,8.511543273925781e-05,100.0,1.0,1.0,0.6228742914304768,0.8712795564636526,0.7058823529411765
incremental_trace_noise0_100_IRO,IMf,0.0323479175567626,0.0714080333709716,0.1603219509124755,0.0342683792114257,8.225440979003906e-05,100.0,1.0,1.0,0.6399451867077766,0.8712795564636526,0.7058823529411765
incremental_trace_noise0_100_IRO,IMd,0.0063574314117431,0.0347785949707031,0.0828974246978759,0.0346620082855224,8.20159912109375e-05,0.0,0.8974644057811362,0.9034042191110152,0.3557093425605536,0.7219677767736907,0.6901408450704225
incremental_trace_noise0_100_IRO,HM,0.0055437088012695,0.0320270061492919,0.1252708435058593,0.0457856655120849,9.65595245361328e-05,69.0,0.9918067007354472,0.9875265392781316,0.9298342541436464,0.8575294961608823,0.7192982456140351
incremental_trace_noise0_100_IRO,AM,0.0034542083740234,0.0508234500885009,0.039783239364624,0.051088809967041,0.0001611709594726,0.0,0.9091514109156718,0.8958982940067867,1.0,0.8722709230281835,0.607843137254902
incremental_trace_noise0_100_OIR,IM,0.0122511386871337,0.0501093864440918,0.2551791667938232,0.0483334064483642,7.605552673339844e-05,100.0,1.0,1.0,0.5522945570971185,0.8765210051670105,0.7254901960784313
incremental_trace_noise0_100_OIR,IMf,0.0345156192779541,0.0489234924316406,0.2314400672912597,0.0503711700439453,7.748603820800781e-05,100.0,1.0,1.0,0.5522945570971185,0.8765210051670105,0.7254901960784313
incremental_trace_noise0_100_OIR,IMd,0.0062222480773925,0.0675201416015625,0.1535520553588867,0.0654497146606445,8.320808410644531e-05,0.0,0.8536673396855161,0.8822474824534636,0.2157258064516128,0.7050079639990272,0.641025641025641
incremental_trace_noise0_100_OIR,HM,0.0056602954864501,0.0592181682586669,0.1482625007629394,0.0562882423400878,7.867813110351562e-05,0.0,0.8996796854616059,0.9020356234096693,0.7753846153846153,0.8239064968956149,0.7674418604651162
incremental_trace_noise0_100_OIR,AM,0.0033216476440429,0.0891249179840087,0.0708250999450683,0.0915558338165283,0.0001642704010009,0.0,0.8116389828904039,0.8212900571687969,0.0,0.8711764595609801,0.7435897435897437
incremental_trace_noise0_100_RIO,IM,0.0098383426666259,0.0277397632598876,0.0919482707977294,0.0286958217620849,7.939338684082031e-05,100.0,1.0,1.0,0.7763578274760383,0.8479297955797757,0.7454545454545455
incremental_trace_noise0_100_RIO,IMf,0.0758638381958007,0.0281708240509033,0.0904951095581054,0.0282366275787353,7.939338684082031e-05,95.0,0.9973022312373224,0.9970605526161082,0.8874276696475539,0.859534521324309,0.7692307692307694
incremental_trace_noise0_100_RIO,IMd,0.0062394142150878,0.0331964492797851,0.0766873359680175,0.0330803394317626,8.7738037109375e-05,0.0,0.8831287637802392,0.889777643007686,0.3571955719557196,0.7243244284506932,0.6811594202898551
incremental_trace_noise0_100_RIO,HM,0.0049870014190673,0.0283970832824707,0.0835592746734619,0.0292787551879882,8.7738037109375e-05,75.0,0.984228954994027,0.9814248866710688,0.966686496133254,0.8221264167569453,0.7241379310344828
incremental_trace_noise0_100_RIO,AM,0.0030970573425292,0.0471405982971191,0.0371170043945312,0.0575988292694091,0.0002131462097167,0.0,0.9244193284951224,0.9174073649889748,1.0,0.8674481633895276,0.6326530612244898
incremental_trace_noise0_100_ROI,IM,0.0103785991668701,0.0307252407073974,0.1048710346221923,0.031050682067871,8.034706115722656e-05,100.0,1.0,1.0,0.8100558659217877,0.8600918631320541,0.7499999999999999
incremental_trace_noise0_100_ROI,IMf,0.023172378540039,0.0310685634613037,0.1349070072174072,0.0305330753326416,7.772445678710938e-05,100.0,1.0,1.0,0.8100558659217877,0.8600918631320541,0.7499999999999999
incremental_trace_noise0_100_ROI,IMd,0.005077838897705,0.0358150005340576,0.0867285728454589,0.0319201946258544,7.891654968261719e-05,0.0,0.9287668195187572,0.9356499356499356,0.2506638343069569,0.7064532988259551,0.6470588235294118
incremental_trace_noise0_100_ROI,HM,0.0045912265777587,0.0281100273132324,0.086029052734375,0.0277576446533203,9.441375732421876e-05,40.0,0.9755736460541446,0.9783705839942322,0.8266033254156769,0.8593605251238908,0.7333333333333333
incremental_trace_noise0_100_ROI,AM,0.0041625499725341,0.0729000568389892,0.0404448509216308,0.0634632110595703,0.0001933574676513,0.0,0.8626131524168812,0.8722501849072201,1.0,0.8571914565772454,0.6888888888888889
incremental_trace_noise0_500_IOR,IM,0.0140502452850341,0.0479695796966552,0.1594979763031005,0.0484781265258789,9.584426879882812e-05,100.0,1.0,1.0,0.8874651234886846,0.9346235009432174,0.7142857142857143
incremental_trace_noise0_500_IOR,IMf,0.1564223766326904,0.0474209785461425,0.1568508148193359,0.0484662055969238,7.724761962890625e-05,82.8,0.9848735985340812,0.9887065003282994,0.9608919382504288,0.936294631344884,0.7391304347826086
incremental_trace_noise0_500_IOR,IMd,0.0107712745666503,0.0590236186981201,0.1751203536987304,0.059830904006958,8.368492126464844e-05,0.0,0.9021268043295144,0.9099264705882352,0.357,0.8271001050591847,0.6363636363636362
incremental_trace_noise0_500_IOR,HM,0.0174057483673095,0.0774557590484619,0.1784555912017822,0.051236867904663,7.915496826171875e-05,79.8,0.9925785184308664,0.993483870967742,0.99428707450607,0.9309049705205144,0.72
incremental_trace_noise0_500_IOR,AM,0.1205651760101318,0.1102406978607177,0.0486469268798828,0.0695414543151855,0.0001370906829833,0.0,0.8770404343631232,0.8833490900277673,1.0,0.9356454879731448,0.64
incremental_trace_noise0_500_IRO,IM,0.0263175964355468,0.0968890190124511,0.5212528705596924,0.0981607437133789,9.27448272705078e-05,100.0,1.0,1.0,0.6438601321585903,0.9402724740514692,0.7058823529411765
incremental_trace_noise0_500_IRO,IMf,0.1888649463653564,0.0976669788360595,0.5117824077606201,0.0990810394287109,8.845329284667969e-05,100.0,1.0,1.0,0.6438601321585903,0.9402724740514692,0.7058823529411765
incremental_trace_noise0_500_IRO,IMd,0.014373779296875,0.1199755668640136,0.2551658153533935,0.1210808753967285,9.34600830078125e-05,0.0,0.875537678235112,0.8841757474338872,0.3551746868820039,0.8155404278805427,0.6923076923076922
incremental_trace_noise0_500_IRO,HM,0.018775463104248,0.0998106002807617,0.460587739944458,0.09678316116333,8.58306884765625e-05,80.0,0.9882230687389274,0.9895615866388308,0.9052785566256248,0.9307999506401864,0.7142857142857143
incremental_trace_noise0_500_IRO,AM,0.0088872909545898,0.1310067176818847,0.0842490196228027,0.1134412288665771,0.000145673751831,0.0,0.9134126732799164,0.8997614457588323,1.0,0.9413027128358136,0.6818181818181818
incremental_trace_noise0_500_OIR,IM,0.0197300910949707,0.0947813987731933,0.3858551979064941,0.0904257297515869,8.296966552734375e-05,100.0,1.0,1.0,0.4374833140517932,0.9410056386683342,0.7037037037037037
incremental_trace_noise0_500_OIR,IMf,0.2073423862457275,0.0904004573822021,0.3865160942077636,0.0906639099121093,8.082389831542969e-05,100.0,1.0,1.0,0.4374833140517932,0.9410056386683342,0.7037037037037037
incremental_trace_noise0_500_OIR,IMd,0.01369309425354,0.1055343151092529,0.2199938297271728,0.1071538925170898,8.869171142578125e-05,0.0,0.9153955029723272,0.9255002128565348,0.2172145328719723,0.7219596325522541,0.6216216216216216
incremental_trace_noise0_500_OIR,HM,0.0199496746063232,0.1105256080627441,0.3768095970153808,0.097165822982788,8.916854858398438e-05,0.0,0.968495910719679,0.9717194570135748,0.9695330296127562,0.9410768689120016,0.7446808510638298
incremental_trace_noise0_500_OIR,AM,0.0101280212402343,0.1284077167510986,0.1753144264221191,0.1276507377624511,0.0001444816589355,0.0,0.8961373860188314,0.891852418838275,1.0,0.9403922190712865,0.7073170731707318
incremental_trace_noise0_500_RIO,IM,0.014540672302246,0.0411872863769531,0.1320013999938964,0.038292646408081,8.058547973632812e-05,100.0,1.0,1.0,0.7983050847457627,0.9298125350248186,0.7599999999999999
incremental_trace_noise0_500_RIO,IMf,0.1613056659698486,0.0367436408996582,0.1651313304901123,0.0374293327331543,7.82012939453125e-05,95.0,0.996927777777778,0.9967217414109624,0.9094986200551978,0.9350591186089828,0.7872340425531915
incremental_trace_noise0_500_RIO,IMd,0.0121505260467529,0.0448520183563232,0.1312997341156005,0.0455679893493652,8.392333984375e-05,0.0,0.9149169118723656,0.9213339530560074,0.4525054833811371,0.8274425368532621,0.6875
incremental_trace_noise0_500_RIO,HM,0.017695665359497,0.0428330898284912,0.1494190692901611,0.0684068202972412,8.845329284667969e-05,76.2,0.983770208830416,0.9815052016292528,0.98567335243553,0.8913915900337921,0.7358490566037735
incremental_trace_noise0_500_RIO,AM,0.009061574935913,0.0549597740173339,0.0393664836883544,0.0483522415161132,0.0001275539398193,0.0,0.9156152392868032,0.9072554888566132,1.0,0.9406422312988272,0.6818181818181818
incremental_trace_noise0_500_ROI,IM,0.0177001953125,0.0535879135131835,0.1705272197723388,0.0545122623443603,8.058547973632812e-05,100.0,1.0,1.0,0.8313065740148121,0.937470445367364,0.7499999999999999
incremental_trace_noise0_500_ROI,IMf,0.1616795063018798,0.0538516044616699,0.1822500228881836,0.0544800758361816,8.0108642578125e-05,100.0,1.0,1.0,0.8313065740148121,0.937470445367364,0.7499999999999999
incremental_trace_noise0_500_ROI,IMd,0.0106480121612548,0.0643773078918457,0.1774711608886718,0.0648427009582519,8.511543273925781e-05,0.0,0.93011005151542,0.9365643237756914,0.2506226650062266,0.7704277727610275,0.6470588235294118
incremental_trace_noise0_500_ROI,HM,0.0166220664978027,0.0580229759216308,0.2047967910766601,0.112339973449707,0.0001285076141357,40.0,0.9765765432386502,0.9786871270247228,0.8427101677634627,0.9377300768907662,0.7333333333333333
incremental_trace_noise0_500_ROI,AM,0.0138368606567382,0.0977811813354492,0.1377050876617431,0.0805351734161377,0.0001313686370849,0.0,0.8657682331871495,0.8737230298250952,1.0,0.9368774078445106,0.6888888888888889
incremental_trace_noise0_1000_IOR,IM,0.0177111625671386,0.0582528114318847,0.1510522365570068,0.0589871406555175,0.0001013278961181,100.0,1.0,1.0,0.888102354360023,0.9536313114288948,0.7142857142857143
incremental_trace_noise0_1000_IOR,IMf,0.2778217792510986,0.0586893558502197,0.1877343654632568,0.0582776069641113,8.058547973632812e-05,84.2,0.9862772580343628,0.9894911872297972,0.9623552685169025,0.9550153061559729,0.7391304347826086
incremental_trace_noise0_1000_IOR,IMd,0.0747163295745849,0.0701725482940673,0.1553404331207275,0.0720860958099365,9.751319885253906e-05,0.0,0.9007567740012714,0.9080926219290252,0.3584094167358334,0.8437331545075155,0.6363636363636362
incremental_trace_noise0_1000_IOR,HM,0.0575599670410156,0.1096324920654296,0.1689186096191406,0.0792064666748046,0.0001249313354492,79.1,0.9922541315962544,0.993170827342831,0.9976926346469124,0.950699219205188,0.72
incremental_trace_noise0_1000_IOR,AM,0.0170762538909912,0.0837965011596679,0.0586445331573486,0.0849874019622802,0.0001440048217773,0.0,0.87875462782084,0.8843486105826004,1.0,0.9546280342734308,0.64
incremental_trace_noise0_1000_IRO,IM,0.0267035961151123,0.1026990413665771,0.5118134021759033,0.0996344089508056,8.940696716308594e-05,100.0,1.0,1.0,0.6107444359171144,0.9568740079397666,0.7142857142857143
incremental_trace_noise0_1000_IRO,IMf,0.3190197944641113,0.1010894775390625,0.4802525043487549,0.1037178039550781,9.107589721679688e-05,100.0,1.0,1.0,0.6189142946025821,0.9568740079397666,0.7142857142857143
incremental_trace_noise0_1000_IRO,IMd,0.084047794342041,0.1175520420074462,0.2228364944458007,0.1108343601226806,0.0001022815704345,0.0,0.8957849821549323,0.8969260655925038,0.4557881655673453,0.7729895041294296,0.6842105263157894
incremental_trace_noise0_1000_IRO,HM,0.072312593460083,0.1036152839660644,0.3588125705718994,0.1210329532623291,0.0001180171966552,83.5,0.9911627203067088,0.9815505149428192,0.9842296271857472,0.9117579874922644,0.7096774193548386
incremental_trace_noise0_1000_IRO,AM,0.0183691978454589,0.1104555130004882,0.0858862400054931,0.1146764755249023,0.0001373291015625,0.0,0.9033887643868174,0.8843793600373075,1.0,0.958016382043987,0.7142857142857143
incremental_trace_noise0_1000_OIR,IM,0.0314421653747558,0.1324391365051269,0.5414869785308838,0.1322641372680664,8.416175842285156e-05,100.0,1.0,1.0,0.688705705294842,0.9608559267390768,0.7391304347826086
incremental_trace_noise0_1000_OIR,IMf,0.5653808116912842,0.1285760402679443,0.4864664077758789,0.1287200450897216,8.654594421386719e-05,100.0,1.0,1.0,0.688705705294842,0.9608559267390768,0.7391304347826086
incremental_trace_noise0_1000_OIR,IMd,0.0227620601654052,0.1565120220184326,0.3136224746704101,0.1585018634796142,9.202957153320312e-05,0.0,0.9148642881885414,0.921668461764418,0.2172131147540983,0.8268000014326039,0.6111111111111112
incremental_trace_noise0_1000_OIR,HM,0.0372850894927978,0.1491239070892334,0.5952920913696289,0.1458916664123535,9.03606414794922e-05,38.5,0.981332473258229,0.9798446092528128,0.7590665761893991,0.9590634535288948,0.7407407407407407
incremental_trace_noise0_1000_OIR,AM,0.1149320602416992,0.2114241123199463,0.1141974925994873,0.2211437225341797,0.0001540184020996,0.0,0.8198914610713147,0.8179703888528005,1.0,0.9586717451625822,0.5161290322580645
incremental_trace_noise0_1000_RIO,IM,0.0205190181732177,0.0707020759582519,0.2121460437774658,0.071254014968872,8.96453857421875e-05,100.0,1.0,1.0,0.8093986197831088,0.9494691030858248,0.7454545454545455
incremental_trace_noise0_1000_RIO,IMf,0.3997583389282226,0.0679421424865722,0.1983258724212646,0.0680794715881347,0.0001053810119628,96.3,0.9980699676503058,0.9977934160305344,0.9137112687323344,0.9541735972741962,0.7692307692307694
incremental_trace_noise0_1000_RIO,IMd,0.024338960647583,0.084679365158081,0.1928987503051757,0.0812697410583496,9.34600830078125e-05,0.0,0.8837425765606407,0.892563498675573,0.3572714831088381,0.8138369663794636,0.6811594202898551
incremental_trace_noise0_1000_RIO,HM,0.0316641330718994,0.0745818614959716,0.1926431655883789,0.0801455974578857,0.0001015663146972,60.5,0.9738231815395806,0.9730601388931812,0.9846981289296264,0.9112891578161968,0.7049180327868854
incremental_trace_noise0_1000_RIO,AM,0.0162010192871093,0.0890369415283203,0.1512808799743652,0.0889503955841064,0.0001397132873535,0.0,0.9264493395388692,0.9195637376832207,1.0,0.9574055023433184,0.6326530612244898
incremental_trace_noise0_1000_ROI,IM,0.0239539146423339,0.0732462406158447,0.175854206085205,0.0711026191711425,8.344650268554688e-05,100.0,1.0,1.0,0.8346641403888664,0.9552719534061944,0.7499999999999999
incremental_trace_noise0_1000_ROI,IMf,0.2902510166168213,0.0721776485443115,0.1670279502868652,0.0718767642974853,8.20159912109375e-05,80.3,0.9794085418967,0.9860914995763908,0.948503956478734,0.9555115085409434,0.7777777777777779
incremental_trace_noise0_1000_ROI,IMd,0.0204725265502929,0.0828945636749267,0.1770899295806884,0.0849761962890625,0.0001003742218017,0.0,0.9316965593922,0.9377102279805656,0.2498015479261758,0.7853091085789694,0.6470588235294118
incremental_trace_noise0_1000_ROI,HM,0.0288054943084716,0.0712287425994873,0.2052249908447265,0.0715160369873046,8.130073547363281e-05,0.0,0.924938371212342,0.9338122189919996,0.9386995982740663,0.9055004275564832,0.7391304347826086
incremental_trace_noise0_1000_ROI,AM,0.0285303592681884,0.1118865013122558,0.0578844547271728,0.0977699756622314,0.0001266002655029,0.0,0.8659096855925347,0.8732992159437725,1.0,0.9548097330763282,0.6888888888888889
incremental_trace_noise5_100_IOR,IM,0.0107264518737792,0.0358142852783203,0.1139569282531738,0.0351648330688476,8.344650268554688e-05,100.0,1.0,1.0,0.392864261510863,0.7425451425469785,0.6571428571428571
incremental_trace_noise5_100_IOR,IMf,0.0929012298583984,0.0289118289947509,0.0831177234649658,0.0286285877227783,7.390975952148438e-05,96.0,0.991845238095238,0.9965464090698312,0.8823823823823824,0.8539018947695771,0.7142857142857143
incremental_trace_noise5_100_IOR,IMd,0.0078127384185791,0.0404293537139892,0.097142219543457,0.0403327941894531,8.511543273925781e-05,2.0,0.9191399079104408,0.9249320407289136,0.1413479052823315,0.6857897356917689,0.6190476190476191
incremental_trace_noise5_100_IOR,HM,0.0052344799041748,0.0343589782714843,0.0979857444763183,0.0329337120056152,0.0001041889190673,76.0,0.9903285799168148,0.9926887870609232,0.9760692464358453,0.7517996356070346,0.6721311475409836
incremental_trace_noise5_100_IOR,AM,0.0023944377899169,0.045628547668457,0.0235376358032226,0.0410501956939697,0.0001308917999267,0.0,0.8088457247831914,0.8237617902124066,1.0,0.8553905867429387,0.5714285714285714
incremental_trace_noise5_100_IRO,IM,0.0210366249084472,0.0461847782135009,0.2206218242645263,0.0429308414459228,9.059906005859376e-05,100.0,1.0,1.0,0.2871049872697319,0.7682299072925369,0.6421052631578946
incremental_trace_noise5_100_IRO,IMf,0.0539743900299072,0.0759155750274658,0.1734733581542968,0.0392584800720214,8.559226989746094e-05,96.0,0.9937829670329668,0.9980207212425626,0.5400178518298125,0.8683493898642063,0.6901408450704225
